img_path,age
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\y\7249_640_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\y\angelina_jolie_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\y\celeb-hs-4_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\y\celebs-then-now-young-old-60_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\y\Giugno_04323_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\y\rdZVV_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\174463842_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\7249_640_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\celeb-hs-4_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\celebs-then-now-young-old-60_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\Giugno_04323_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\angelina_jolie\rdZVV_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anja_rubik\y\anja-rubik-top-model-da-bambine_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anja_rubik\y\img_d6f529c4a69b131c144e9a005d47e437_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anja_rubik\anja-rubik-top-model-da-bambine_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anja_rubik\img_d6f529c4a69b131c144e9a005d47e437_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anjelica_huston\y\wpid-IAOOgXEApm8_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anjelica_huston\wpid-IAOOgXEApm8_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_chlumsky\y\anna-chlumsky-ieri_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_chlumsky\y\anna-chlumsky_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_chlumsky\anna-chlumsky-oggi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_chlumsky\anna-chlumsky_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\y\Alla-Kournikova-001_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\y\Alla-Kournikova-002c_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\y\Alla-Kournikova-002_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\y\Alla-Kournikova-003_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\y\celebs-then-now-young-old-53l_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\celebs-then-now-young-old-53l_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_kournikova\celebs-then-now-young-old-53_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_paquin\y\eight-celebs-girls-grown-up-1_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_paquin\y\v1WMLM9_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_paquin\y\X-men_01705_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_paquin\eight-celebs-girls-grown-up-1_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_paquin\v1WMLM9_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_paquin\X-men_01705_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_selezneva\y\anna-selezneva-giovanissima_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_selezneva\y\model_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_selezneva\anna-selezneva-giovanissima_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_selezneva\model_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_semenovich\y\Marzo_05810_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anna_semenovich\Marzo_05810_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\annette_charles\y\then-and-now-the-cast-of-grease-photos-7_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\annette_charles\then-and-now-the-cast-of-grease-photos-7_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_hathaway\y\anne_hathaway_282EA6E300000578-3063607-image-m-14_1430444839151_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_hathaway\y\Interstellar_00445_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_hathaway\y\Novembre_04600_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_hathaway\anne_hathaway21_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_hathaway\Interstellar_00445_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_hathaway\Novembre_04600_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_vyalitsyna\y\anne-vyalitsyna-da-piccola_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anne_vyalitsyna\anne-vyalitsyna-da-piccola_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anthony_hopkins\y\antony_hopkins_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anthony_hopkins\y\Dicembre_03001_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\anthony_hopkins\Dicembre_03001_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_banderas\y\Agosto_00785_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_banderas\y\antonio_banderas_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_banderas\y\The_Expendables_01712_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_banderas\Agosto_00785_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_banderas\The_Expendables_01712_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_cassano\y\antonio-cassano_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\antonio_cassano\Antonio-Cassano-Italy_920262_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ariana_richards\y\aktery-debyutirovavshie-v-detstve-i-ne-prodolzhivshie-svoyu-kareru-akterov-9-foto_1_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ariana_richards\y\arianaorg1_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ariana_richards\aktery-debyutirovavshie-v-detstve-i-ne-prodolzhivshie-svoyu-kareru-akterov-9-foto_1_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ariana_richards\arianaorg1_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arizona_muse\y\arizona-muse-top-model-da-bambine_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arizona_muse\arizona-muse-top-model-da-bambine_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\y\arnold-schwarzenegger_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\y\Luglio_00415_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\y\starschild_01_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\y\The_Expendables_00699_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\arnold-schwarzenegger_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\Luglio_00415_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\starschild_01_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arnold_schwarzenegger\The_Expendables_00699_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\aron_johannsson\y\aron-johannsson_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\aron_johannsson\y\aron-johannsson_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\aron_johannsson\aron-johannsson_3.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arthur_smoljaninov\y\Ottobre_04727_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\arthur_smoljaninov\Ottobre_04727_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\asa_butterfield\y\asa-butterfield_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\asa_butterfield\asa-butterfield_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashley_benson\y\ashley-benson-young-pretty-little-liars-2012-photo-split_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashley_benson\ashley-benson-young-pretty-little-liars-2012-photo-split_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashli_orion\y\Pornostars_01928_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashli_orion\Pornostars_01928_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\y\1253746568_1ashton_kutcher_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\y\20141208122324_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\y\celebs-then-now-young-old-42_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\y\Febbraio_00361_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\1253746568_1ashton_kutcher_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\20141208122324_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\celebs-then-now-young-old-42_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ashton_kutcher\Febbraio_00361_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\asia_carrera\y\Pornostars_02184_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\asia_carrera\Pornostars_02184_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\audrey_hepburn\y\audrey_hepburn_e203d5c0040f027bd0908db67ce07f9c_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\audrey_hepburn\Audrey-Hepburn-2_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\audrey_hepburn\Audrey-Hepburn-audrey-hepburn-34772512-889-1139_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\audrey_hepburn\audrey-hepburn_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\avril_lavigne\y\celeb-hs-1_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\avril_lavigne\y\otdahni.ru_1327914443_033_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\avril_lavigne\y\Settembre_04807_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\avril_lavigne\celeb-hs-1_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\avril_lavigne\otdahni.ru_1327914443_033_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\avril_lavigne\Settembre_04807_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\axl_rose\y\photos-celebrites-then-and-now14_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\axl_rose\axl-rose-tutto-ok2_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\axl_rose\axl-rose-tutto-ok_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\axl_rose\photos-celebrites-then-and-now14c_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\axl_rose\photos-celebrites-then-and-now14_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\aymeline_valade\y\modelle-prima-e-dopo-aymeline-valade-da-bimba_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\aymeline_valade\modelle-prima-e-dopo-aymeline-valade-da-bimba_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ayrton_senna\y\ayrton_senna282e1891426a661b0cb9961f066d9628_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ayrton_senna\y\ayrton_senna_tumblr_miqm2tWrXe1rir2g0o1_1280_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ayrton_senna\y\ayrton_Senna_tumblr_nicfgsK92V1rb2fzoo5_400_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ayrton_senna\ayrton-senna-6_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ayrton_senna\ayrton_senna_senna_2896715b_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barack_obama\y\1382085128_017_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barack_obama\y\barack-obama_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barack_obama\y\Politicians_00648_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barack_obama\1382085128_017_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barack_obama\barack-obama-a-washington_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barack_obama\Politicians_00648_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_d_urso\y\baby-carmelita_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_d_urso\barbara-durso-in-posa-sorridente_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_d_urso\Barbara_D_Urso_1_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_eden\y\barbara-eden-di-strega-per-amore_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_eden\barbara-eden-di-strega-per-amore_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_fialho\y\549bc37f9ac0a_-_elle-12-barbara-fialho-h_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_fialho\y\549bc37f9ac0a_-_elle-12-barbara-fialho-h_3_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_fialho\549bc37f9ac0a_-_elle-12-barbara-fialho-h_2_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_fialho\barbara_fialhoSamsung+Galaxy+Features+Arrivals+Official+wNNaKFYiWIhl_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbara_fialho\barbara_fialho_2013+Victoria+Secret+Fashion+After+Party+Pink+mgxNKIrDgbux_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbra_streisand\y\celebs-then-now-young-old-10_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barbra_streisand\celebs-then-now-young-old-10_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barry_pearl\y\then-and-now-the-cast-of-grease-photos-3_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\barry_pearl\then-and-now-the-cast-of-grease-photos-3_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\0305-smoking-kid-guess-who-768-launch-480w_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\0305-smoking-kid-guess-who-768-reveal-480w_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\1349073521_supermodels-in-childhood-8_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\34j9l00_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\a4-1376448757_600x0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\bar-refaeli-top-model-gia-da-bambina_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\y\dd4750eafd38274ff234a2a6803a1e935200a1bc27a47_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\0305-smoking-kid-guess-who-768-reveal-480w_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\1349073521_supermodels-in-childhood-8_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\34j9l00_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\a4-1376448757_600x0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\bar-refaeli-top-model-gia-da-bambina_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bar_rafaeli\dd4750eafd38274ff234a2a6803a1e935200a1bc27a47_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\behati_prinsloo\y\behati-prinsloo-ieri-e-oggi_3.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\behati_prinsloo\behati-prinsloo-ieri-e-oggi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belen_rodriguez\y\belen-rodriguez-da-piccola-somiglia-a-santiago-foto_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belen_rodriguez\y\belen-rodriguez_bambina-600x320_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belen_rodriguez\y\belen_11375887_385670494960835_1473963038_n_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belen_rodriguez\Belen-Rodriguez-Esigente_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belen_rodriguez\belen-rodriguez-pance-in-vista_650x447_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belen_rodriguez\belen5_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belladonna\y\Pornostars_00406_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\belladonna\Pornostars_00406_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\y\8_54620c2cd93b0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\y\Luglio_03314_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\y\Signore_Anelli_e_Hobbit_01567_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\y\True_Detective_and_Sherlock_00247_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\8_54620c2cd93b0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\Luglio_03314_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\Signore_Anelli_e_Hobbit_01567_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\benedict_cumberbatch\True_Detective_and_Sherlock_00247_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\y\2014-09-04_0952_004_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\y\Agosto_00652_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\y\celeb-hs-5_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\y\celebs-then-now-young-old-30_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\y\cute_guy_celebrities_03_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\2014-09-04_0952_004_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\Agosto_00652_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\celeb-hs-5_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\celebs-then-now-young-old-30_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_affleck\cute_guy_celebrities_03_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_stiller\y\1290686263_1414_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_stiller\y\Friends_02559_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_stiller\y\Novembre_00310_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_stiller\1290686263_1414_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_stiller\Friends_02559_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\ben_stiller\Novembre_00310_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bette_franke\y\bette-franke-da-bambina-modelle-prima-e-dopo_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bette_franke\bette-franke-da-bambina-modelle-prima-e-dopo_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\y\bda149724ec39cc715ec3b21c700308c5200a17fe7109_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\y\celebs-then-now-young-old-12_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\y\celebs-then-now-young-old-8_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\y\childhood-celebs-3_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\y\Settembre_03042_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\bda149724ec39cc715ec3b21c700308c5200a17fe7109_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\celebs-then-now-young-old-12_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\celebs-then-now-young-old-8_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\beyonce_knowles\Settembre_03042_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bianca_balti\y\bianca-balti_2_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bianca_balti\y\bianca_balti_post-60977-0-33107700-1338714163_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bianca_balti\bianca-balti_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bianca_balti\bianca_balti_original_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\big_sean\y\Rappers_02083_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\big_sean\Rappers_02083_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billie_joe_armstrong\y\180606_190170701006920_2866513_n_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billie_joe_armstrong\y\billie-joe-armstrong-dei-green-day_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billie_joe_armstrong\y\Febbraio_04803_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billie_joe_armstrong\180606_190170701006920_2866513_n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billie_joe_armstrong\billie-joe-armstrong-dei-green-day_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billie_joe_armstrong\Febbraio_04803_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billy_bob_thornton\y\Agosto_02939_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billy_bob_thornton\Agosto_02939_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billy_dee_williams\y\Aprile_03263_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billy_dee_williams\y\Star_Wars_0_00932_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billy_dee_williams\Aprile_03263_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\billy_dee_williams\Star_Wars_0_00932_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_clinton\y\57535807_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_clinton\y\Politicians_01790_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_clinton\57535807_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_clinton\Politicians_01790_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_gates\y\Ottobre_00684_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_gates\Ottobre_00684_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_murray\y\Settembre_02790_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bill_murray\Settembre_02790_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bingbing_fan\y\X-men_02214_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bingbing_fan\X-men_02214_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\y\01m_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\y\bjorkxmas_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\y\bjork_89d29a362640e293d332a33140b246c6_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\y\starschild_43_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\Bjork-010_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\bjork-debut_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\bjork3_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\Bjork_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\bjork\starschild_43_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\blake_lively\y\7b5c90ebc1dc83444da8599283652b56_899_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\blake_lively\y\9535c7c1afbacb0c9773f13ba3fb29a8_2.png,y
